Null display is "<null>".
 First Name  |  Last Name   
 LEGALLY SECRETARY           | PG
 LEGEND JEDI                 | PG
 LIAISONS SWEET              | PG
 LIBERTY MAGNIFICENT         | G
 LION UNCUT                  | PG
 LOLA AGENT                  | PG
 LONELY ELEPHANT             | G
 LORD ARIZONA                | PG-13
 LOSER HUSTLER               | PG
 LOST BIRD                   | PG-13
 LOUISIANA HARRY             | PG-13
 LOVELY JINGLE               | PG
 LOVER TRUMAN                | G
 LOVERBOY ATTACKS            | PG-13
 LUCKY FLYING                | PG-13
 LUST LOCK                   | G
 MADNESS ATTACKS             | PG-13
 MADRE GABLES                | PG-13
 MAGIC MALLRATS              | PG
 MAGNOLIA FORRESTER          | PG-13
 MAIDEN HOME                 | PG
 MAJESTIC FLOATS             | PG
 MAKER GABLES                | PG-13
 MALKOVICH PET               | G
 MALLRATS UNITED             | PG
 MALTESE HOPE                | PG-13
 MANCHURIAN CURTAIN          | PG
 MANNEQUIN WORST             | PG-13
 MARRIED GO                  | G
 MASKED BUBBLE               | PG-13
 MASSAGE IMAGE               | PG
 MATRIX SNOWMAN              | PG-13
 MEET CHOCOLATE              | G
 MENAGERIE RUSHMORE          | G
 METAL ARMAGEDDON            | PG-13
 METROPOLIS COMA             | PG-13
 MICROCOSMOS PARADISE        | PG-13
 MIDNIGHT WESTWARD           | G
 MIDSUMMER GROUNDHOG         | G
 MIGHTY LUCK                 | PG
 MILE MULAN                  | PG
 MILLION ACE                 | PG-13
 MINDS TRUMAN                | PG-13
 MINE TITANS                 | PG-13
 MINORITY KISS               | G
 MIRACLE VIRTUAL             | PG-13
 MISSION ZOOLANDER           | PG-13
 MIXED DOORS                 | PG-13
 MOB DUFFEL                  | G
 MOCKINGBIRD HOLLYWOOD       | PG
 MODERN DORADO               | PG
 MONEY HAROLD                | PG
 MONSOON CAUSE               | PG
 MONSTER SPARTACUS           | PG
 MONTEREY LABYRINTH          | G
 MOON BUNCH                  | PG
 MOONSHINE CABIN             | PG-13
 MOONWALKER FOOL             | G
 MOSQUITO ARMAGEDDON         | G
 MOTIONS DETAILS             | PG
 MOULIN WAKE                 | PG-13
 MOURNING PURPLE             | PG
 MOVIE SHAKESPEARE           | PG
 MULAN MOON                  | G
 MULHOLLAND BEAST            | PG
 MUPPET MILE                 | PG
 MURDER ANTITRUST            | PG
 MUSCLE BRIGHT               | G
 MUSKETEERS WAIT             | PG
 MUSSOLINI SPOILERS          | G
 NAME DETECTIVE              | PG-13
 NASH CHOCOLAT               | PG-13
 NATURAL STOCK               | PG-13
 NECKLACE OUTBREAK           | PG
 NETWORK PEAK                | PG-13
 NEWSIES STORY               | G
 NEWTON LABYRINTH            | PG
 NIGHTMARE CHILL             | PG
 NOON PAPI                   | G
 NORTHWEST POLISH            | PG
 NOTTING SPEAKEASY           | PG-13
 NOVOCAINE FLIGHT            | G
 OCTOBER SUBMARINE           | PG-13
 OKLAHOMA JUMANJI            | PG
 OLEANDER CLUE               | PG
 OPEN AFRICAN                | PG
 OPERATION OPERATION         | G
 OPPOSITE NECKLACE           | PG
 ORANGE GRAPES               | PG-13
 ORDER BETRAYED              | PG-13
 OSCAR GOLD                  | PG
 OTHERS SOUP                 | PG
 OUTLAW HANKY                | PG-13
 PACIFIC AMISTAD             | G
 PACKER MADIGAN              | PG-13
 PANIC CLUB                  | G
 PANKY SUBMARINE             | G
 PAPI NECKLACE               | PG
 PARADISE SABRINA            | PG-13
 PARIS WEEKEND               | PG-13
 PARK CITIZEN                | PG-13
 PARTY KNOCK                 | PG
 PAST SUICIDES               | PG-13
 PATHS CONTROL               | PG
 PATRIOT ROMAN               | PG
 PATTON INTERVIEW            | PG
 PAYCHECK WAIT               | PG-13
 PEACH INNOCENT              | PG-13
 PEAK FOREVER                | PG
 PELICAN COMFORTS            | PG
 PERFECT GROOVE              | PG-13
 PERSONAL LADYBUGS           | PG-13
 PET HAUNTING                | PG
 PHILADELPHIA WIFE           | PG-13
 PICKUP DRIVING              | G
 PILOT HOOSIERS              | PG
 PINOCCHIO SIMON             | PG
 PIRATES ROXANNE             | PG
 PITTSBURGH HUNCHBACK        | PG-13
 PLATOON INSTINCT            | PG-13
 POLISH BROOKLYN             | PG
 POLLOCK DELIVERANCE         | PG
 POND SEATTLE                | PG-13
 POSEIDON FOREVER            | PG-13
 POTLUCK MIXED               | G
 POTTER CONNECTICUT          | PG
 PREJUDICE OLEANDER          | PG-13
 PRESIDENT BANG              | PG
 PRIMARY GLASS               | G
 PRIVATE DROP                | PG
 PSYCHO SHRUNK               | PG-13
 PULP BEVERLY                | G
 PUNK DIVORCE                | PG
 QUEEN LUKE                  | PG
 RAIDERS ANTITRUST           | PG-13
 RAINBOW SHOCK               | PG
 RANGE MOONWALKER            | PG
 REAP UNFAITHFUL             | PG-13
 REBEL AIRPORT               | G
 RECORDS ZORRO               | PG
 REDS POCUS                  | PG-13
 REIGN GENTLEMEN             | PG-13
 RESERVOIR ADAPTATION        | PG-13
 RESURRECTION SILVERADO      | PG
 RIDER CADDYSHACK            | PG
 RIDGEMONT SUBMARINE         | PG-13
 RIGHT CRANES                | PG-13
 RINGS HEARTBREAKERS         | G
 RIVER OUTLAW                | PG-13
 ROBBERS JOON                | PG-13
 ROCK INSTINCT               | G
 ROCKETEER MOTHER            | PG-13
 ROCKY WAR                   | PG-13
 ROLLERCOASTER BRINGING      | PG-13
 ROOM ROMAN                  | PG
 ROOTS REMEMBER              | PG-13
 ROSES TREASURE              | PG-13
 RUGRATS SHAKESPEARE         | PG-13
 RUSH GOODFELLAS             | PG
 RUSHMORE MERMAID            | PG-13
 SABRINA MIDNIGHT            | PG
 SADDLE ANTITRUST            | PG-13
 SAGEBRUSH CLUELESS          | G
 SAINTS BRIDE                | G
 SAMURAI LION                | G
 SANTA PARIS                 | PG
 SASSY PACKER                | G
 SATISFACTION CONFIDENTIAL   | G
 SATURDAY LAMBS              | G
 SAVANNAH TOWN               | PG-13
 SCARFACE BANG               | PG-13
 SCHOOL JACKET               | PG-13
 SCISSORHANDS SLUMS          | G
 SEA VIRGIN                  | PG
 SEATTLE EXPECATIONS         | PG-13
 SECRET GROUNDHOG            | PG
 SECRETARY ROUGE             | PG
 SECRETS PARADISE            | G
 SENSIBILITY REAR            | PG
 SHAKESPEARE SADDLE          | PG-13
 SHANE DARKNESS              | PG
 SHANGHAI TYCOON             | PG
 SHAWSHANK BUBBLE            | PG
 SHINING ROSES               | G
 SHOCK CABIN                 | PG-13
 SHOOTIST SUPERFLY           | PG-13
 SHOW LORD                   | PG-13
 SHREK LICENSE               | PG-13
 SIDE ARK                    | G
 SINNERS ATLANTIS            | PG-13
 SISTER FREDDY               | PG-13
 SKY MIRACLE                 | PG
 SLEEPING SUSPECTS           | PG-13
 SLEEPLESS MONSOON           | G
 SLEEPY JAPANESE             | PG
 SLIPPER FIDELITY            | PG-13
 SLUMS DUCK                  | PG
 SMILE EARRING               | G
 SMOKING BARBARELLA          | PG-13
 SNATCH SLIPPER              | PG
 SNATCHERS MONTEZUMA         | PG-13
 SNOWMAN ROLLERCOASTER       | G
 SONG HEDWIG                 | PG-13
 SPEAKEASY DATE              | PG-13
 SPEED SUIT                  | PG-13
 SPIKING ELEMENT             | G
 SPINAL ROCKY                | PG-13
 SPIRITED CASUALTIES         | PG-13
 SPLASH GUMP                 | PG
 SPOILERS HELLFIGHTERS       | G
 SPY MILE                    | PG-13
 SQUAD FISH                  | PG
 STAGE WORLD                 | PG
 STALLION SUNDANCE           | PG-13
 STAR OPERATION              | PG
 STEERS ARMAGEDDON           | PG
 STOCK GLASS                 | PG
 STONE FIRE                  | G
 STRANGER STRANGERS          | G
 STREAK RIDGEMONT            | PG-13
 STRICTLY SCARFACE           | PG-13
 SUGAR WONKA                 | PG
 SUICIDES SILENCE            | G
 SUMMER SCARFACE             | G
 SUNRISE LEAGUE              | PG-13
 SUPER WYOMING               | PG
 SUPERFLY TRIP               | PG
 SUSPECTS QUILLS             | PG
 SWARM GOLD                  | PG-13
 SWEDEN SHINING              | PG
 SWEETHEARTS SUSPECTS        | G
 TADPOLE PARK                | PG
 TALENTED HOMICIDE           | PG
 TARZAN VIDEOTAPE            | PG-13
 TAXI KICK                   | PG-13
 TEEN APOLLO                 | G
 TELEGRAPH VOYAGE            | PG
 TELEMARK HEARTBREAKERS      | PG-13
 TEMPLE ATTRACTION           | PG
 TENENBAUMS COMMAND          | PG-13
 TEQUILA PAST                | PG
 THEORY MERMAID              | PG-13
 THIEF PELICAN               | PG-13
 THIN SAGEBRUSH              | PG-13
 TIMBERLAND SKY              | G
 TITANS JERK                 | PG
 TOMATOES HELLFIGHTERS       | PG
 TOOTSIE PILOT               | PG
 TORQUE BOUND                | G
 TOURIST PELICAN             | PG-13
 TRACY CIDER                 | G
 TRADING PINOCCHIO           | PG
 TRAFFIC HOBBIT              | G
 TRAINSPOTTING STRANGERS     | PG-13
 TRAMP OTHERS                | PG
 TRANSLATION SUMMER          | PG-13
 TRAP GUYS                   | G
 TREASURE COMMAND            | PG-13
 TREATMENT JEKYLL            | PG
 TRIP NEWTON                 | PG-13
 TROJAN TOMORROW             | PG
 TROUBLE DATE                | PG
 TRUMAN CRAZY                | G
 TURN STAR                   | G
 TWISTED PIRATES             | PG
 TYCOON GATHERING            | G
 UNBREAKABLE KARATE          | G
 UNCUT SUICIDES              | PG-13
 UNDEFEATED DALMATIONS       | PG-13
 UNFORGIVEN ZOOLANDER        | PG
 UPTOWN YOUNG                | PG
 USUAL UNTOUCHABLES          | PG-13
 VALENTINE VANISHING         | PG-13
 VALLEY PACKER               | G
 VICTORY ACADEMY             | PG-13
 VIETNAM SMOOCHY             | PG-13
 VILLAIN DESPERATE           | PG-13
 VIRGIN DAISY                | PG-13
 VISION TORQUE               | PG-13
 VOICE PEACH                 | PG-13
 VOLUME HOUSE                | PG
 VOYAGE LEGALLY              | PG-13
 WAGON JAWS                  | PG
 WAKE JAWS                   | G
 WALLS ARTIST                | PG
 WANDA CHAMBER               | PG-13
 WAR NOTTING                 | G
 WARDROBE PHANTOM            | G
 WARLOCK WEREWOLF            | G
 WARS PLUTO                  | G
 WASTELAND DIVINE            | PG
 WATCH TRACY                 | PG
 WATERFRONT DELIVERANCE      | G
 WATERSHIP FRONTIER          | G
 WEDDING APOLLO              | PG
 WEREWOLF LOLA               | G
 WEST LION                   | G
 WHALE BIKINI                | PG-13
 WHISPERER GIANT             | PG-13
 WIZARD COLDBLOODED          | PG
 WON DARES                   | PG
 WONDERLAND CHRISTMAS        | PG
 WORDS HUNTER                | PG
 WORLD LEATHERNECKS          | PG-13
 WORST BANGER                | PG
 WRONG BEHAVIOR              | PG-13
 WYOMING STORM               | PG-13
 YOUNG LANGUAGE              | G
(593 rows)

         title          | length 
------------------------+--------
 AFFAIR PREJUDICE       |    117
 ALABAMA DEVIL          |    114
 DATE SPEED             |    104
 ALICE FANTASIA         |     94
 AMADEUS HOLY           |    113
 ANACONDA CONFESSIONS   |     92
 ANTHEM LUKE            |     91
 APACHE DIVINE          |     92
 ARMAGEDDON LOST        |     99
 ATTACKS HATE           |    113
 AUTUMN CROW            |    108
 BACKLASH UNDEFEATED    |    118
 BANGER PINOCCHIO       |    113
 BASIC EASY             |     90
 BED HIGHBALL           |    106
 BEHAVIOR RUNAWAY       |    100
 BILKO ANONYMOUS        |    100
 BILL OTHERS            |     93
 BIRDCAGE CASPER        |    103
 BLADE POLISH           |    114
 BLINDNESS GUN          |    103
 BOILED DARES           |    102
 BOUND CHEAPER          |     98
 BUGSY SONG             |    119
 CALENDAR GUNFIGHT      |    120
 CARIBBEAN LIBERTY      |     92
 CARRIE BUNCH           |    114
 CAT CONEHEADS          |    112
 CELEBRITY HORN         |    110
 CHAINSAW UPTOWN        |    114
 CHAMBER ITALIAN        |    117
 CHASING FIGHT          |    114
 CHITTY LOCK            |    107
 CHOCOLAT HARRY         |    101
 CIDER DESIRE           |    101
 CIRCUS YOUTH           |     90
 CLUELESS BUCKET        |     95
 COMA HEAD              |    109
 COMMAND DARLING        |    120
 CONEHEADS SMOOCHY      |    112
 CONNECTION MICROCOSMOS |    115
 CONVERSATION DOWNHILL  |    112
 CORE SUIT              |     92
 CROW GREASE            |    104
 CROWDS TELEMARK        |    112
 CRUSADE HONEY          |    112
 DALMATIONS SWEDEN      |    106
 DARKNESS WAR           |     99
 DAY UNFAITHFUL         |    113
 DAZED PUNK             |    120
 DEER VIRGINIAN         |    106
 DELIVERANCE MULHOLLAND |    100
 DIARY PANIC            |    107
 DISTURBING SCARFACE    |     94
 DIVINE RESURRECTION    |    100
 DOLLS RAGE             |    120
 DRUMLINE CYCLONE       |    110
 DRUMS DYNAMITE         |     96
 DUCK RACER             |    116
 DUMBO LUST             |    119
 DWARFS ALTER           |    101
 EARLY HOME             |     96
 EARRING INSTINCT       |     98
 EFFECT GLADIATOR       |    107
 ELEMENT FREDDY         |    115
 ENCOUNTERS CURTAIN     |     92
 EXPENDABLE STALLION    |     97
 FALCON VOLUME          |    102
 FATAL HAUNTED          |     91
 FEATHERS METAL         |    104
 FEUD FROGMEN           |     98
 FIDELITY DEVIL         |    118
 FIGHT JAWBREAKER       |     91
 FIREHOUSE VIETNAM      |    103
 FLATLINERS KILLER      |    100
 FORRESTER COMANCHEROS  |    112
 FORWARD TEMPLE         |     90
 FRENCH HOLIDAY         |     99
 FROGMEN BREAKING       |    111
 FULL FLATLINERS        |     94
 GAMES BOWFINGER        |    119
 GASLIGHT CRUSADE       |    106
 GHOSTBUSTERS ELF       |    101
 GIANT TROOPERS         |    102
 GILBERT PELICAN        |    114
 GLASS DYING            |    103
 GLORY TRACY            |    115
 GOLDFINGER SENSIBILITY |     93
 GORGEOUS BINGO         |    108
 GRAFFITI LOVE          |    117
 GREATEST NORTH         |     93
 GROOVE FICTION         |    111
 GUN BONNIE             |    100
 HANDICAP BOONDOCK      |    108
 HANKY OCTOBER          |    107
 HAPPINESS UNITED       |    100
 HATE HANDICAP          |    107
 HEAVYWEIGHTS BEAST     |    102
 HIGHBALL POTTER        |    110
 HILLS NEIGHBORS        |     93
 HOMEWARD CIDER         |    103
 HORN WORKING           |     95
 HOUSE DYNAMITE         |    109
 HUNGER ROOF            |    105
 HYDE DOCTOR            |    100
 IDENTITY LOVER         |    119
 IMPOSSIBLE PREJUDICE   |    103
 INSTINCT AIRPORT       |    116
 INTENTIONS EMPIRE      |    107
 INVASION CYCLONE       |     97
 JAWBREAKER BROOKLYN    |    118
 JAWS HARRY             |    112
 JEOPARDY ENCINO        |    102
 JOON NORTHWEST         |    105
 KANE EXORCIST          |     92
 KARATE MOON            |    120
 LADYBUGS ARMAGEDDON    |    113
 LEAGUE HELLFIGHTERS    |    110
 LEGALLY SECRETARY      |    113
 LICENSE WEEKEND        |     91
 LOCK REAR              |    120
 LORD ARIZONA           |    108
 LOST BIRD              |     98
 LUCKY FLYING           |     97
 MADIGAN DORADO         |    116
 MADRE GABLES           |     98
 MAGIC MALLRATS         |    117
 MARRIED GO             |    114
 MERMAID INSECTS        |    104
 MICROCOSMOS PARADISE   |    105
 MOB DUFFEL             |    105
 MONSTER SPARTACUS      |    107
 MOTHER OLEANDER        |    103
 MYSTIC TRUMAN          |     92
 NATIONAL STORY         |     92
 OPPOSITE NECKLACE      |     92
 OPUS ICE               |    102
 ORDER BETRAYED         |    120
 ORIENT CLOSER          |    118
 OSCAR GOLD             |    115
 OTHERS SOUP            |    118
 PANIC CLUB             |    102
 PANKY SUBMARINE        |     93
 PANTHER REDS           |    109
 PARK CITIZEN           |    109
 PARTY KNOCK            |    107
 PATHS CONTROL          |    118
 PATIENT SISTER         |     99
 PERDITION FARGO        |     99
 PERSONAL LADYBUGS      |    118
 PET HAUNTING           |     99
 PINOCCHIO SIMON        |    103
 PIRATES ROXANNE        |    100
 POTTER CONNECTICUT     |    115
 PREJUDICE OLEANDER     |     98
 PRIDE ALAMO            |    114
 PRIVATE DROP           |    106
 PRIX UNDEFEATED        |    115
 PUNK DIVORCE           |    100
 QUILLS BULL            |    112
 RAGE GAMES             |    120
 REAR TRADING           |     97
 REMEMBER DIARY         |    110
 RESURRECTION SILVERADO |    117
 ROBBERS JOON           |    102
 ROCK INSTINCT          |    102
 ROOF CHAMPION          |    101
 ROUGE SQUAD            |    118
 RUGRATS SHAKESPEARE    |    109
 RUNNER MADIGAN         |    101
 SABRINA MIDNIGHT       |     99
 SAGEBRUSH CLUELESS     |    106
 SAMURAI LION           |    110
 SCARFACE BANG          |    102
 SHIP WONDERLAND        |    104
 SEABISCUIT PUNK        |    112
 SEATTLE EXPECATIONS    |    110
 SECRET GROUNDHOG       |     90
 SECRETS PARADISE       |    109
 SENSIBILITY REAR       |     98
 SHANE DARKNESS         |     93
 SHEPHERD MIDSUMMER     |    113
 SIEGE MADRE            |    111
 SNATCH SLIPPER         |    110
 SPY MILE               |    112
 STAGECOACH ARMAGEDDON  |    112
 STATE WASTELAND        |    113
 STING PERSONAL         |     93
 STONE FIRE             |     94
 STRANGELOVE DESIRE     |    103
 STRANGERS GRAFFITI     |    119
